date,district,commodity,price_rp_kg,spike
2024-08-06,Sumatera Selatan,Cabai Rawit Merah + Hijau,69100.0,0
2024-08-13,Sumatera Selatan,Cabai Rawit Merah + Hijau,66900.0,0
2024-08-20,Sumatera Selatan,Cabai Rawit Merah + Hijau,59700.0,0
2024-08-27,Sumatera Selatan,Cabai Rawit Merah + Hijau,56900.0,0
2024-09-03,Sumatera Selatan,Cabai Rawit Merah + Hijau,48150.0,0
2024-09-10,Sumatera Selatan,Cabai Rawit Merah + Hijau,50650.0,0
2024-09-17,Sumatera Selatan,Cabai Rawit Merah + Hijau,53650.0,0
2024-09-24,Sumatera Selatan,Cabai Rawit Merah + Hijau,54600.0,0
2024-10-01,Sumatera Selatan,Cabai Rawit Merah + Hijau,54600.0,0
2024-10-08,Sumatera Selatan,Cabai Rawit Merah + Hijau,56750.0,0
2024-10-15,Sumatera Selatan,Cabai Rawit Merah + Hijau,55500.0,0
2024-10-22,Sumatera Selatan,Cabai Rawit Merah + Hijau,52200.0,0
2024-10-29,Sumatera Selatan,Cabai Rawit Merah + Hijau,49700.0,0
2024-11-05,Sumatera Selatan,Cabai Rawit Merah + Hijau,45750.0,0
2024-11-12,Sumatera Selatan,Cabai Rawit Merah + Hijau,42200.0,0
2024-11-19,Sumatera Selatan,Cabai Rawit Merah + Hijau,42000.0,0
2024-11-26,Sumatera Selatan,Cabai Rawit Merah + Hijau,38750.0,0
2024-12-03,Sumatera Selatan,Cabai Rawit Merah + Hijau,37650.0,0
2024-12-10,Sumatera Selatan,Cabai Rawit Merah + Hijau,38450.0,0
2024-12-17,Sumatera Selatan,Cabai Rawit Merah + Hijau,48450.0,0
2024-12-24,Sumatera Selatan,Cabai Rawit Merah + Hijau,59550.0,1
2024-12-31,Sumatera Selatan,Cabai Rawit Merah + Hijau,71250.0,1
2025-01-07,Sumatera Selatan,Cabai Rawit Merah + Hijau,72200.0,1
2025-01-14,Sumatera Selatan,Cabai Rawit Merah + Hijau,81250.0,1
2025-01-21,Sumatera Selatan,Cabai Rawit Merah + Hijau,76250.0,0
2025-01-28,Sumatera Selatan,Cabai Rawit Merah + Hijau,83750.0,0
2025-02-04,Sumatera Selatan,Cabai Rawit Merah + Hijau,88450.0,0
2025-02-11,Sumatera Selatan,Cabai Rawit Merah + Hijau,90000.0,0
2025-02-18,Sumatera Selatan,Cabai Rawit Merah + Hijau,83600.0,0
2025-02-25,Sumatera Selatan,Cabai Rawit Merah + Hijau,90600.0,0
2025-03-04,Sumatera Selatan,Cabai Rawit Merah + Hijau,100000.0,1
2025-03-11,Sumatera Selatan,Cabai Rawit Merah + Hijau,81250.0,0
2025-03-18,Sumatera Selatan,Cabai Rawit Merah + Hijau,81900.0,0
2025-03-25,Sumatera Selatan,Cabai Rawit Merah + Hijau,88450.0,0
2025-04-01,Sumatera Selatan,Cabai Rawit Merah + Hijau,88450.0,0
2025-04-08,Sumatera Selatan,Cabai Rawit Merah + Hijau,78000.0,0
2025-04-15,Sumatera Selatan,Cabai Rawit Merah + Hijau,75850.0,0
2025-04-22,Sumatera Selatan,Cabai Rawit Merah + Hijau,66900.0,0
2025-04-29,Sumatera Selatan,Cabai Rawit Merah + Hijau,57200.0,0
2025-05-06,Sumatera Selatan,Cabai Rawit Merah + Hijau,49400.0,0
2025-05-13,Sumatera Selatan,Cabai Rawit Merah + Hijau,46350.0,0
2025-05-20,Sumatera Selatan,Cabai Rawit Merah + Hijau,40500.0,0
2025-05-27,Sumatera Selatan,Cabai Rawit Merah + Hijau,40450.0,0
2025-06-03,Sumatera Selatan,Cabai Rawit Merah + Hijau,42850.0,0
2025-06-10,Sumatera Selatan,Cabai Rawit Merah + Hijau,43000.0,0
2025-06-17,Sumatera Selatan,Cabai Rawit Merah + Hijau,41750.0,0
2025-06-24,Sumatera Selatan,Cabai Rawit Merah + Hijau,45500.0,0
2025-07-01,Sumatera Selatan,Cabai Rawit Merah + Hijau,51900.0,1
2025-07-08,Sumatera Selatan,Cabai Rawit Merah + Hijau,51650.0,1
2025-07-15,Sumatera Selatan,Cabai Rawit Merah + Hijau,50850.0,0
2025-07-22,Sumatera Selatan,Cabai Rawit Merah + Hijau,51100.0,0
2025-07-29,Sumatera Selatan,Cabai Rawit Merah + Hijau,50100.0,0
2025-08-05,Sumatera Selatan,Cabai Rawit Merah + Hijau,47500.0,0
2025-08-12,Sumatera Selatan,Cabai Rawit Merah + Hijau,44700.0,0
2025-08-19,Sumatera Selatan,Cabai Rawit Merah + Hijau,44900.0,0
2025-08-26,Sumatera Selatan,Cabai Rawit Merah + Hijau,42100.0,0
2025-09-02,Sumatera Selatan,Cabai Rawit Merah + Hijau,45500.0,0
2025-09-09,Sumatera Selatan,Cabai Rawit Merah + Hijau,48650.0,0
2025-09-16,Sumatera Selatan,Cabai Rawit Merah + Hijau,51700.0,1
2025-09-23,Sumatera Selatan,Cabai Rawit Merah + Hijau,51450.0,0
2025-09-30,Sumatera Selatan,Cabai Rawit Merah + Hijau,45750.0,0
2025-10-07,Sumatera Selatan,Cabai Rawit Merah + Hijau,44500.0,0
2025-10-14,Sumatera Selatan,Cabai Rawit Merah + Hijau,43850.0,0
2025-10-21,Sumatera Selatan,Cabai Rawit Merah + Hijau,42450.0,0
2025-10-28,Sumatera Selatan,Cabai Rawit Merah + Hijau,40750.0,0
2025-11-04,Sumatera Selatan,Cabai Rawit Merah + Hijau,39450.0,0
2025-11-11,Sumatera Selatan,Cabai Rawit Merah + Hijau,39950.0,0
2025-11-18,Sumatera Selatan,Cabai Rawit Merah + Hijau,44350.0,0
2025-11-25,Sumatera Selatan,Cabai Rawit Merah + Hijau,47700.0,1
2025-12-02,Sumatera Selatan,Cabai Rawit Merah + Hijau,66350.0,1
2025-12-09,Sumatera Selatan,Cabai Rawit Merah + Hijau,74100.0,1
2025-12-16,Sumatera Selatan,Cabai Rawit Merah + Hijau,76900.0,1
2025-12-23,Sumatera Selatan,Cabai Rawit Merah + Hijau,81150.0,0
2025-12-30,Sumatera Selatan,Cabai Rawit Merah + Hijau,77800.0,0
